id,algo,size,time_us,heap_delta,heap_peak_used,stack_peak_used,stack_used,current_before,current_after,power_before,power_after,power_delta,iteration,current_before_corr,current_after_corr,power_before_corr,power_after_corr,power_delta_corr,time_s,power_mW,mem_total
14301,AES-128-GCM,16,1742,4444,2636,0,752,111.8,120.7,522,564,42,228,117.5,126.4,549.2180712,590.8184188,41.60034752,0.001742,41.60034752,3388
13601,AES-128-GCM,16,1740,4444,2308,0,752,114,118.1,530,550,20,230,119.7,123.8,559.5013032,578.6655083,19.16420504,0.00174,19.16420504,3060
13701,AES-128-GCM,16,1742,4444,2856,0,752,117.7,120.5,548,560,12,231,123.4,126.2,576.7958297,589.8835795,13.08774978,0.001742,13.08774978,3608
13801,AES-128-GCM,16,1742,4444,2636,0,752,115.3,120,538,560,22,232,121,125.7,565.5777585,587.5464813,21.96872285,0.001742,21.96872285,3388
14001,AES-128-GCM,16,1741,4444,2620,0,752,116.3,119,544,558,14,235,122,124.7,570.2519548,582.872285,12.62033015,0.001741,12.62033015,3372
14201,AES-128-GCM,16,1741,4444,2776,0,752,116.6,119.6,544,558,14,237,122.3,125.3,571.6542137,585.6768028,14.02258905,0.001741,14.02258905,3528
14401,AES-128-GCM,16,1742,4444,2636,0,752,117.9,118.9,550,554,4,239,123.6,124.6,577.730669,582.4048653,4.674196351,0.001742,4.674196351,3388
14101,AES-128-GCM,16,1742,4444,2820,0,752,-10.2,-8.2,50,40,-10,245,0,0,0,0,0,0.001742,0,3572
14101,AES-128-GCM,16,1741,4444,2604,0,752,114.8,118.7,538,554,16,251,120.5,124.4,563.2406603,581.4700261,18.22936577,0.001741,18.22936577,3356
14301,AES-128-GCM,16,1741,4444,2600,0,752,116.6,120,544,560,16,253,122.3,125.7,571.6542137,587.5464813,15.89226759,0.001741,15.89226759,3352
14401,AES-128-GCM,16,1741,4444,2636,0,752,114.8,118.7,538,554,16,254,120.5,124.4,563.2406603,581.4700261,18.22936577,0.001741,18.22936577,3388
14501,AES-128-GCM,16,1741,4444,2636,0,752,112.5,118.7,524,554,30,255,118.2,124.4,552.4900087,581.4700261,28.98001738,0.001741,28.98001738,3388
14701,AES-128-GCM,16,1741,4444,2836,0,752,110.7,120,518,560,42,257,116.4,125.7,544.0764553,587.5464813,43.47002606,0.001741,43.47002606,3588
14801,AES-128-GCM,16,1739,4444,2836,0,752,110.3,119.4,514,558,44,258,116,125.1,542.2067767,584.7419635,42.53518679,0.001739,42.53518679,3588
14901,AES-128-GCM,16,1741,4444,2636,0,752,113.5,120.5,530,564,34,259,119.2,126.2,557.164205,589.8835795,32.71937446,0.001741,32.71937446,3388
15001,AES-128-GCM,16,1741,4444,2624,0,752,113.1,118.9,528,554,26,260,118.8,124.6,555.2945265,582.4048653,27.11033884,0.001741,27.11033884,3376
15101,AES-128-GCM,16,1740,4444,2616,0,752,114.2,119.8,534,560,26,261,119.9,125.5,560.4361425,586.6116421,26.17549957,0.00174,26.17549957,3368
15201,AES-128-GCM,16,1742,4444,2636,0,752,116.1,118.9,540,554,14,262,121.8,124.6,569.3171156,582.4048653,13.08774978,0.001742,13.08774978,3388
15301,AES-128-GCM,16,1742,4444,2840,0,752,114.4,117.9,534,550,16,263,120.1,123.6,561.3709818,577.730669,16.35968723,0.001742,16.35968723,3592
15501,AES-128-GCM,16,1738,4444,2616,0,752,114.2,117.6,534,550,16,266,119.9,123.3,560.4361425,576.3284101,15.89226759,0.001738,15.89226759,3368
15601,AES-128-GCM,16,1741,4444,2836,0,752,115.3,119,538,558,20,267,121,124.7,565.5777585,582.872285,17.2945265,0.001741,17.2945265,3588
15701,AES-128-GCM,16,1740,4444,2840,0,752,114.6,119.6,534,558,24,268,120.3,125.3,562.305821,585.6768028,23.37098175,0.00174,23.37098175,3592
15801,AES-128-GCM,16,1741,4444,2856,0,752,113.8,120.4,530,564,34,269,119.5,126.1,558.5664639,589.4161599,30.84969592,0.001741,30.84969592,3608
15501,AES-128-GCM,16,1742,4444,3048,0,752,110.7,120,518,560,42,272,116.4,125.7,544.0764553,587.5464813,43.47002606,0.001742,43.47002606,3800
15601,AES-128-GCM,16,1742,4444,2620,0,752,115.5,120,540,560,20,273,121.2,125.7,566.5125977,587.5464813,21.03388358,0.001742,21.03388358,3372
15701,AES-128-GCM,16,1741,4444,2616,0,752,111.4,119.6,522,558,36,274,117.1,125.3,547.3483927,585.6768028,38.32841008,0.001741,38.32841008,3368
15801,AES-128-GCM,16,1742,4444,2784,0,752,116.8,119.2,544,558,14,275,122.5,124.9,572.589053,583.8071242,11.21807124,0.001742,11.21807124,3536
15901,AES-128-GCM,16,1741,4444,2616,0,752,112.9,119.2,528,558,30,276,118.6,124.9,554.3596872,583.8071242,29.44743701,0.001741,29.44743701,3368
16001,AES-128-GCM,16,1740,4444,1904,0,752,117.9,122.4,550,570,20,277,123.6,128.1,577.730669,598.7645526,21.03388358,0.00174,21.03388358,2656
16301,AES-128-GCM,16,1742,4444,2636,0,752,109.9,120.5,514,564,50,280,115.6,126.2,540.3370982,589.8835795,49.54648132,0.001742,49.54648132,3388
16601,AES-128-GCM,16,1740,4444,2636,0,752,111.8,118.5,518,548,30,283,117.5,124.2,549.2180712,580.5351868,31.31711555,0.00174,31.31711555,3388
16701,AES-128-GCM,16,1741,4444,2616,0,752,115.3,120.4,534,558,24,284,121,126.1,565.5777585,589.4161599,23.83840139,0.001741,23.83840139,3368
16801,AES-128-GCM,16,1742,4444,2636,0,752,116.1,119.4,538,554,16,285,121.8,125.1,569.3171156,584.7419635,15.42484796,0.001742,15.42484796,3388
16901,AES-128-GCM,16,1742,4444,2856,0,752,114.8,120.7,530,558,28,286,120.5,126.4,563.2406603,590.8184188,27.57775847,0.001742,27.57775847,3608
17001,AES-128-GCM,16,1741,4444,1396,0,752,117.9,119.8,548,554,6,287,123.6,125.5,577.730669,586.6116421,8.880973067,0.001741,8.880973067,2148
17101,AES-128-GCM,16,1742,4444,3048,0,752,114.9,118.7,534,550,16,288,120.6,124.4,563.7080799,581.4700261,17.76194613,0.001742,17.76194613,3800
17201,AES-128-GCM,16,1742,4444,2636,0,752,115.7,119.6,538,554,16,289,121.4,125.3,567.447437,585.6768028,18.22936577,0.001742,18.22936577,3388
17301,AES-128-GCM,16,1741,4444,2856,0,752,114.8,120.9,530,560,30,290,120.5,126.6,563.2406603,591.753258,28.51259774,0.001741,28.51259774,3608
17401,AES-128-GCM,16,1742,4444,2636,0,752,109.4,119,508,550,42,291,115.1,124.7,538,582.872285,44.87228497,0.001742,44.87228497,3388
17501,AES-128-GCM,16,1742,4444,2856,0,752,117.4,119.4,544,554,10,292,123.1,125.1,575.3935708,584.7419635,9.348392702,0.001742,9.348392702,3608
17601,AES-128-GCM,16,1742,4444,2648,0,752,116.1,119.6,538,554,16,293,121.8,125.3,569.3171156,585.6768028,16.35968723,0.001742,16.35968723,3400
17701,AES-128-GCM,16,1740,4444,2636,0,752,114.8,119,530,550,20,294,120.5,124.7,563.2406603,582.872285,19.63162467,0.00174,19.63162467,3388
17801,AES-128-GCM,16,1740,4444,2840,0,752,114.9,120,534,554,20,295,120.6,125.7,563.7080799,587.5464813,23.83840139,0.00174,23.83840139,3592
17901,AES-128-GCM,16,1740,4444,2616,0,752,116.3,119.8,538,554,16,296,122,125.5,570.2519548,586.6116421,16.35968723,0.00174,16.35968723,3368
18001,AES-128-GCM,16,1742,4444,2840,0,752,116.1,120.5,538,558,20,297,121.8,126.2,569.3171156,589.8835795,20.56646394,0.001742,20.56646394,3592
18301,AES-128-GCM,16,1741,4444,2620,0,752,111.8,120.7,518,560,42,300,117.5,126.4,549.2180712,590.8184188,41.60034752,0.001741,41.60034752,3372
18401,AES-128-GCM,16,1740,4444,2976,0,752,116.1,120,538,558,20,301,121.8,125.7,569.3171156,587.5464813,18.22936577,0.00174,18.22936577,3728
18501,AES-128-GCM,16,1741,4444,2620,0,752,110.8,119.6,514,554,40,302,116.5,125.3,544.5438749,585.6768028,41.13292789,0.001741,41.13292789,3372
18601,AES-128-GCM,16,1741,4444,2856,0,752,114.9,119.6,534,554,20,303,120.6,125.3,563.7080799,585.6768028,21.96872285,0.001741,21.96872285,3608
18701,AES-128-GCM,16,1742,4444,2856,0,752,111.2,118.9,518,550,32,304,116.9,124.6,546.4135534,582.4048653,35.9913119,0.001742,35.9913119,3608
18801,AES-128-GCM,16,1741,4444,2856,0,752,116.8,120,540,558,18,305,122.5,125.7,572.589053,587.5464813,14.95742832,0.001741,14.95742832,3608
18901,AES-128-GCM,16,1741,4444,2604,0,752,110.8,120.9,514,560,46,306,116.5,126.6,544.5438749,591.753258,47.20938315,0.001741,47.20938315,3356
19001,AES-128-GCM,16,1741,4444,2856,0,752,117.2,121.1,544,564,20,307,122.9,126.8,574.4587315,592.6880973,18.22936577,0.001741,18.22936577,3608
19101,AES-128-GCM,16,1741,4444,2840,0,752,117,120,544,558,14,308,122.7,125.7,573.5238923,587.5464813,14.02258905,0.001741,14.02258905,3592
19201,AES-128-GCM,16,1742,4444,2636,0,752,111,120,514,558,44,309,116.7,125.7,545.4787142,587.5464813,42.06776716,0.001742,42.06776716,3388
19301,AES-128-GCM,16,1742,4444,2636,0,752,114.6,119.8,530,558,28,310,120.3,125.5,562.305821,586.6116421,24.30582103,0.001742,24.30582103,3388
19401,AES-128-GCM,16,1741,4444,2800,0,752,116.3,119.2,540,554,14,311,122,124.9,570.2519548,583.8071242,13.55516942,0.001741,13.55516942,3552
19501,AES-128-GCM,16,1741,4444,2836,0,752,110.8,118.9,514,550,36,312,116.5,124.6,544.5438749,582.4048653,37.86099044,0.001741,37.86099044,3588
19601,AES-128-GCM,16,1742,4444,2636,0,752,115.7,119.8,538,558,20,313,121.4,125.5,567.447437,586.6116421,19.16420504,0.001742,19.16420504,3388
19701,AES-128-GCM,16,1742,4444,2620,0,752,114,119,530,554,24,314,119.7,124.7,559.5013032,582.872285,23.37098175,0.001742,23.37098175,3372
19901,AES-128-GCM,16,1742,4444,2636,0,752,115.3,120.4,534,558,24,316,121,126.1,565.5777585,589.4161599,23.83840139,0.001742,23.83840139,3388
20001,AES-128-GCM,16,1740,4444,2624,0,752,109.7,119.8,508,558,50,317,115.4,125.5,539.4022589,586.6116421,47.20938315,0.00174,47.20938315,3376
20101,AES-128-GCM,16,1741,4444,2636,0,752,114.9,118.3,534,550,16,318,120.6,124,563.7080799,579.6003475,15.89226759,0.001741,15.89226759,3388
20201,AES-128-GCM,16,1742,4444,2856,0,752,114.6,119,530,550,20,319,120.3,124.7,562.305821,582.872285,20.56646394,0.001742,20.56646394,3608
20301,AES-128-GCM,16,1742,4444,2536,0,752,113.1,120,524,558,34,320,118.8,125.7,555.2945265,587.5464813,32.25195482,0.001742,32.25195482,3288
20401,AES-128-GCM,16,1741,4444,2636,0,752,117,120.2,544,558,14,321,122.7,125.9,573.5238923,588.4813206,14.95742832,0.001741,14.95742832,3388
20501,AES-128-GCM,16,1741,4444,2856,0,752,115.1,120,534,558,24,322,120.8,125.7,564.6429192,587.5464813,22.90356212,0.001741,22.90356212,3608
20601,AES-128-GCM,16,1742,4444,2636,0,752,115.1,119.2,534,554,20,323,120.8,124.9,564.6429192,583.8071242,19.16420504,0.001742,19.16420504,3388
20701,AES-128-GCM,16,1741,4444,2620,0,752,114.8,119.6,534,554,20,324,120.5,125.3,563.2406603,585.6768028,22.43614248,0.001741,22.43614248,3372
20801,AES-128-GCM,16,1740,4444,2616,0,752,117.2,119.8,544,554,10,325,122.9,125.5,574.4587315,586.6116421,12.15291051,0.00174,12.15291051,3368
20901,AES-128-GCM,16,1741,4444,2636,0,752,117.4,119.8,544,554,10,326,123.1,125.5,575.3935708,586.6116421,11.21807124,0.001741,11.21807124,3388
21001,AES-128-GCM,16,1742,4444,2836,0,752,114,119.8,528,554,26,327,119.7,125.5,559.5013032,586.6116421,27.11033884,0.001742,27.11033884,3588
21101,AES-128-GCM,16,1742,4444,2636,0,752,114.6,119.2,530,554,24,328,120.3,124.9,562.305821,583.8071242,21.50130321,0.001742,21.50130321,3388
21201,AES-128-GCM,16,1742,4444,2636,0,752,116.1,119,538,554,16,329,121.8,124.7,569.3171156,582.872285,13.55516942,0.001742,13.55516942,3388
21301,AES-128-GCM,16,1741,4444,1416,0,752,116.8,119,544,550,6,330,122.5,124.7,572.589053,582.872285,10.28323197,0.001741,10.28323197,2168
21401,AES-128-GCM,16,1742,4444,2636,0,752,113.3,118.7,524,550,26,331,119,124.4,556.2293658,581.4700261,25.2406603,0.001742,25.2406603,3388
21501,AES-128-GCM,16,1742,4444,2616,0,752,112.9,119,524,554,30,332,118.6,124.7,554.3596872,582.872285,28.51259774,0.001742,28.51259774,3368
21601,AES-128-GCM,16,1742,4444,2636,0,752,112.2,117,522,544,22,333,117.9,122.7,551.0877498,573.5238923,22.43614248,0.001742,22.43614248,3388
21701,AES-128-GCM,16,1741,4444,2632,0,752,116.4,120.2,540,558,18,334,122.1,125.9,570.7193745,588.4813206,17.76194613,0.001741,17.76194613,3384
21801,AES-128-GCM,16,1742,4444,2856,0,752,114.9,119.2,534,554,20,335,120.6,124.9,563.7080799,583.8071242,20.09904431,0.001742,20.09904431,3608
21901,AES-128-GCM,16,1742,4444,2620,0,752,114.2,119.4,530,554,24,336,119.9,125.1,560.4361425,584.7419635,24.30582103,0.001742,24.30582103,3372
22201,AES-128-GCM,16,1742,4444,2856,0,752,114.4,119.4,530,554,24,340,120.1,125.1,561.3709818,584.7419635,23.37098175,0.001742,23.37098175,3608
22301,AES-128-GCM,16,1742,4444,2636,0,752,114.8,119.8,534,558,24,341,120.5,125.5,563.2406603,586.6116421,23.37098175,0.001742,23.37098175,3388
22401,AES-128-GCM,16,1742,4444,2828,0,752,115.7,118.9,538,554,16,342,121.4,124.6,567.447437,582.4048653,14.95742832,0.001742,14.95742832,3580
22101,AES-128-GCM,16,1741,4444,2616,0,752,112.3,121.3,522,564,42,353,118,127,551.5551694,593.6229366,42.06776716,0.001741,42.06776716,3368
22201,AES-128-GCM,16,1741,4444,2608,0,752,112.9,119.8,524,558,34,354,118.6,125.5,554.3596872,586.6116421,32.25195482,0.001741,32.25195482,3360
22301,AES-128-GCM,16,1742,4444,2636,0,752,112.2,119.2,522,554,32,355,117.9,124.9,551.0877498,583.8071242,32.71937446,0.001742,32.71937446,3388
22401,AES-128-GCM,16,1740,4444,2840,0,752,113.3,119.6,528,558,30,356,119,125.3,556.2293658,585.6768028,29.44743701,0.00174,29.44743701,3592
22501,AES-128-GCM,16,1742,4444,2836,0,752,116.4,119.6,540,558,18,357,122.1,125.3,570.7193745,585.6768028,14.95742832,0.001742,14.95742832,3588
22701,AES-128-GCM,16,1742,4444,2856,0,752,116.3,119.4,540,554,14,359,122,125.1,570.2519548,584.7419635,14.49000869,0.001742,14.49000869,3608
23001,AES-128-GCM,16,1740,4444,2620,0,752,114.8,118.5,534,550,16,362,120.5,124.2,563.2406603,580.5351868,17.2945265,0.00174,17.2945265,3372
23401,AES-128-GCM,16,1741,4444,2600,0,752,116.3,117.4,540,548,8,366,122,123.1,570.2519548,575.3935708,5.141615986,0.001741,5.141615986,3352
23501,AES-128-GCM,16,1740,4444,2816,0,752,114,118.9,530,554,24,367,119.7,124.6,559.5013032,582.4048653,22.90356212,0.00174,22.90356212,3568
23601,AES-128-GCM,16,1741,4444,2636,0,752,111.2,120.2,518,558,40,368,116.9,125.9,546.4135534,588.4813206,42.06776716,0.001741,42.06776716,3388
23701,AES-128-GCM,16,1742,4444,2636,0,752,117,118.7,544,550,6,369,122.7,124.4,573.5238923,581.4700261,7.946133797,0.001742,7.946133797,3388
23801,AES-128-GCM,16,1741,4444,2648,0,752,112.2,120.2,522,558,36,370,117.9,125.9,551.0877498,588.4813206,37.39357081,0.001741,37.39357081,3400
23901,AES-128-GCM,16,1742,4444,2636,0,752,115.7,119.8,538,558,20,371,121.4,125.5,567.447437,586.6116421,19.16420504,0.001742,19.16420504,3388
24001,AES-128-GCM,16,1740,4444,2840,0,752,114.2,117.4,530,548,18,372,119.9,123.1,560.4361425,575.3935708,14.95742832,0.00174,14.95742832,3592
24101,AES-128-GCM,16,1742,4444,2856,0,752,115.1,120.5,534,560,26,373,120.8,126.2,564.6429192,589.8835795,25.2406603,0.001742,25.2406603,3608
24201,AES-128-GCM,16,1741,4444,2636,0,752,113.6,119,528,554,26,374,119.3,124.7,557.6316247,582.872285,25.2406603,0.001741,25.2406603,3388
24301,AES-128-GCM,16,1741,4444,2636,0,752,113.5,120.2,528,558,30,375,119.2,125.9,557.164205,588.4813206,31.31711555,0.001741,31.31711555,3388
24401,AES-128-GCM,16,1740,4444,2840,0,752,115.3,118.9,538,554,16,376,121,124.6,565.5777585,582.4048653,16.82710686,0.00174,16.82710686,3592
24501,AES-128-GCM,16,1741,4444,2636,0,752,109.5,119.4,508,554,46,377,115.2,125.1,538.4674196,584.7419635,46.27454387,0.001741,46.27454387,3388
24601,AES-128-GCM,16,1742,4444,2836,0,752,114.2,119.6,530,558,28,378,119.9,125.3,560.4361425,585.6768028,25.2406603,0.001742,25.2406603,3588
24701,AES-128-GCM,16,1742,4444,2856,0,752,115.1,119,534,554,20,379,120.8,124.7,564.6429192,582.872285,18.22936577,0.001742,18.22936577,3608
24801,AES-128-GCM,16,1742,4444,2620,0,752,114.6,119.6,534,558,24,380,120.3,125.3,562.305821,585.6768028,23.37098175,0.001742,23.37098175,3372
24901,AES-128-GCM,16,1741,4444,2608,0,752,114.6,119.2,530,554,24,381,120.3,124.9,562.305821,583.8071242,21.50130321,0.001741,21.50130321,3360
25001,AES-128-GCM,16,1742,4444,2636,0,752,116.1,119.4,540,554,14,382,121.8,125.1,569.3171156,584.7419635,15.42484796,0.001742,15.42484796,3388
25301,AES-128-GCM,16,1742,4444,2856,0,752,112.2,120,522,558,36,385,117.9,125.7,551.0877498,587.5464813,36.45873154,0.001742,36.45873154,3608
25401,AES-128-GCM,16,1740,4444,2636,0,752,116.6,119.4,540,554,14,386,122.3,125.1,571.6542137,584.7419635,13.08774978,0.00174,13.08774978,3388
25501,AES-128-GCM,16,1741,4444,2636,0,752,115.3,119,534,554,20,387,121,124.7,565.5777585,582.872285,17.2945265,0.001741,17.2945265,3388
25601,AES-128-GCM,16,1741,4444,2620,0,752,112.9,120.2,524,558,34,388,118.6,125.9,554.3596872,588.4813206,34.12163336,0.001741,34.12163336,3372
25801,AES-128-GCM,16,1742,4444,2856,0,752,113.3,120.5,528,560,32,390,119,126.2,556.2293658,589.8835795,33.65421373,0.001742,33.65421373,3608
25901,AES-128-GCM,16,1742,4444,2636,0,752,112.9,120.5,524,560,36,391,118.6,126.2,554.3596872,589.8835795,35.52389227,0.001742,35.52389227,3388
26101,AES-128-GCM,16,1742,4444,2636,0,752,111.2,120.5,518,560,42,393,116.9,126.2,546.4135534,589.8835795,43.47002606,0.001742,43.47002606,3388
26201,AES-128-GCM,16,1742,4444,2484,0,752,116.4,120.5,540,560,20,394,122.1,126.2,570.7193745,589.8835795,19.16420504,0.001742,19.16420504,3236
22101,AES-128-GCM,16,1742,4444,2828,0,752,110.3,118.3,512,550,38,402,116,124,542.2067767,579.6003475,37.39357081,0.001742,37.39357081,3580
26601,AES-128-GCM,16,1740,4444,2636,0,752,107.7,114.2,502,530,28,405,113.4,119.9,530.0538662,560.4361425,30.38227628,0.00174,30.38227628,3388
26801,AES-128-GCM,16,1741,4444,2836,0,752,88.3,89.6,412,420,8,407,94,95.3,439.374457,445.4509123,6.076455256,0.001741,6.076455256,3588
27301,AES-128-GCM,16,1741,4444,2528,0,752,106,115.9,524,538,14,412,111.7,121.6,522.1077324,568.3822763,46.27454387,0.001741,46.27454387,3280
27501,AES-128-GCM,16,1740,4444,2636,0,752,109.7,117.6,508,548,40,414,115.4,123.3,539.4022589,576.3284101,36.92615117,0.00174,36.92615117,3388
27601,AES-128-GCM,16,1742,4444,2784,0,752,115.3,117.6,534,548,14,415,121,123.3,565.5777585,576.3284101,10.75065161,0.001742,10.75065161,3536
27701,AES-128-GCM,16,1743,4444,2652,0,752,108.1,117.6,530,548,18,416,113.8,123.3,531.9235447,576.3284101,44.40486533,0.001743,44.40486533,3404
27901,AES-128-GCM,16,1738,4444,2828,0,752,114.9,118.7,534,550,16,418,120.6,124.4,563.7080799,581.4700261,17.76194613,0.001738,17.76194613,3580
28101,AES-128-GCM,16,1741,4444,2848,0,752,98.6,105.6,458,492,34,420,104.3,111.3,487.5186794,520.2380539,32.71937446,0.001741,32.71937446,3600
28301,AES-128-GCM,16,1741,4444,2836,0,752,111.2,118.9,518,550,32,422,116.9,124.6,546.4135534,582.4048653,35.9913119,0.001741,35.9913119,3588
28401,AES-128-GCM,16,1742,4444,2840,0,752,116.6,120.2,540,558,18,423,122.3,125.9,571.6542137,588.4813206,16.82710686,0.001742,16.82710686,3592
28501,AES-128-GCM,16,1741,4444,2856,0,752,116.8,119,540,554,14,424,122.5,124.7,572.589053,582.872285,10.28323197,0.001741,10.28323197,3608
28601,AES-128-GCM,16,1742,4444,2856,0,752,115.1,119,534,550,16,425,120.8,124.7,564.6429192,582.872285,18.22936577,0.001742,18.22936577,3608
28701,AES-128-GCM,16,1741,4444,2836,0,752,112.2,119,522,554,32,426,117.9,124.7,551.0877498,582.872285,31.78453519,0.001741,31.78453519,3588
28801,AES-128-GCM,16,1741,4444,2632,0,752,117.6,119.4,548,554,6,427,123.3,125.1,576.3284101,584.7419635,8.413553432,0.001741,8.413553432,3384
28901,AES-128-GCM,16,1741,4444,2828,0,752,114.8,119.6,534,554,20,428,120.5,125.3,563.2406603,585.6768028,22.43614248,0.001741,22.43614248,3580
29001,AES-128-GCM,16,1742,4444,2856,0,752,115.5,119.4,538,554,16,429,121.2,125.1,566.5125977,584.7419635,18.22936577,0.001742,18.22936577,3608
29101,AES-128-GCM,16,1741,4444,2840,0,752,115.1,119.6,534,554,20,430,120.8,125.3,564.6429192,585.6768028,21.03388358,0.001741,21.03388358,3592
29201,AES-128-GCM,16,1742,4444,2856,0,752,114.9,119.6,534,554,20,431,120.6,125.3,563.7080799,585.6768028,21.96872285,0.001742,21.96872285,3608
29601,AES-128-GCM,16,1741,4444,2624,0,752,113.1,118.9,524,550,26,435,118.8,124.6,555.2945265,582.4048653,27.11033884,0.001741,27.11033884,3376
29701,AES-128-GCM,16,1742,4444,2636,0,752,109,117.9,540,548,8,436,114.7,123.6,536.1303215,577.730669,41.60034752,0.001742,41.60034752,3388
30401,AES-128-GCM,16,1742,4444,2856,0,752,115.5,119,538,554,16,443,121.2,124.7,566.5125977,582.872285,16.35968723,0.001742,16.35968723,3608
30501,AES-128-GCM,16,1742,4444,2856,0,752,116.3,119.8,540,558,18,444,122,125.5,570.2519548,586.6116421,16.35968723,0.001742,16.35968723,3608
30601,AES-128-GCM,16,1742,4444,2720,0,752,110.8,118.9,514,550,36,445,116.5,124.6,544.5438749,582.4048653,37.86099044,0.001742,37.86099044,3472
30701,AES-128-GCM,16,1742,4444,2624,0,752,116.6,119.6,540,554,14,446,122.3,125.3,571.6542137,585.6768028,14.02258905,0.001742,14.02258905,3376
30801,AES-128-GCM,16,1742,4444,2636,0,752,114.2,119.6,530,554,24,447,119.9,125.3,560.4361425,585.6768028,25.2406603,0.001742,25.2406603,3388
30901,AES-128-GCM,16,1742,4444,2636,0,752,114.2,120.7,530,560,30,448,119.9,126.4,560.4361425,590.8184188,30.38227628,0.001742,30.38227628,3388
31001,AES-128-GCM,16,1742,4444,2836,0,752,113.3,119.8,528,554,26,449,119,125.5,556.2293658,586.6116421,30.38227628,0.001742,30.38227628,3588
31101,AES-128-GCM,16,1742,4444,2636,0,752,110.7,120.9,514,560,46,450,116.4,126.6,544.0764553,591.753258,47.67680278,0.001742,47.67680278,3388
31201,AES-128-GCM,16,1742,4444,2616,0,752,114.4,118.9,530,554,24,451,120.1,124.6,561.3709818,582.4048653,21.03388358,0.001742,21.03388358,3368
31301,AES-128-GCM,16,1742,4444,2788,0,752,113.5,120.7,528,560,32,452,119.2,126.4,557.164205,590.8184188,33.65421373,0.001742,33.65421373,3540
31401,AES-128-GCM,16,1742,4444,2620,0,752,116.8,119.8,540,554,14,453,122.5,125.5,572.589053,586.6116421,14.02258905,0.001742,14.02258905,3372
31501,AES-128-GCM,16,1741,4444,2636,0,752,117.7,120.5,548,558,10,454,123.4,126.2,576.7958297,589.8835795,13.08774978,0.001741,13.08774978,3388
31601,AES-128-GCM,16,1743,4444,2788,0,752,113.1,119.4,524,554,30,455,118.8,125.1,555.2945265,584.7419635,29.44743701,0.001743,29.44743701,3540
31701,AES-128-GCM,16,1740,4444,2856,0,752,110.8,121.7,514,564,50,456,116.5,127.4,544.5438749,595.4926151,50.94874023,0.00174,50.94874023,3608
31801,AES-128-GCM,16,1741,4444,2840,0,752,114.2,120.5,530,558,28,457,119.9,126.2,560.4361425,589.8835795,29.44743701,0.001741,29.44743701,3592
31901,AES-128-GCM,16,1742,4444,2856,0,752,114.4,119.8,530,554,24,458,120.1,125.5,561.3709818,586.6116421,25.2406603,0.001742,25.2406603,3608
