size,n_time,mean_time,median_time,std_time,ci95_low_time,ci95_high_time,throughput_Bps,n_power,mean_power,median_power,std_power,ci95_low_power,ci95_high_power,n_mem,mean_mem,median_mem,std_mem,ci95_low_mem,ci95_high_mem,energy_uJ,energy_per_byte_uJ,total_duty_cycle_energy_uJ,total_duty_cycle_energy_per_byte_uJ
1216,422.0,2807.011848341232,2806.0,2.097923845497152,2806.81110927228,2807.2125874101844,433200.87897690193,422.0,51.25666121773356,49.54648132059066,10.789196943477318,50.22430088977036,52.28902154569676,422.0,2776.914691943128,2716.0,225.36043934575983,2755.351161469845,2798.47822241641,143.87805534459062,0.1183207691978541,1133.8780553445906,0.9324655060399594
1232,418.0,2826.1985645933014,2825.0,2.01464609643958,2826.004868416879,2826.392260769724,435921.2460987463,418.0,52.498605331748095,49.54648132059083,11.057716555477692,51.43547200002264,53.56173866347355,418.0,2774.495215311005,2716.0,239.6244588351028,2751.456756330242,2797.5336742917675,148.3714830317367,0.1204313985647213,1138.3714830317367,0.9240028271361499
1248,403.0,2845.359801488834,2844.0,2.1176989202231264,2845.1524203359545,2845.5671826417133,438608.8533854257,403.0,51.64349050237895,49.54648132059083,10.346949995857278,50.6302386191982,52.65674238555969,403.0,2764.6600496277915,2716.0,229.95008341525795,2742.141592000049,2787.178507255533,146.94431188403942,0.1177438396506726,1136.9443118840395,0.9110130704199034
1264,411.0,2864.4306569343066,2864.0,1.917044042286888,2864.2447724314407,2864.6165414371726,441274.42811019626,411.0,52.31801818370143,50.481320590790574,10.720098372706689,51.27855319868845,53.3574831687144,411.0,2749.2019464720192,2716.0,262.4214086226943,2723.756483557652,2774.6474093863862,149.86133519544086,0.1185611829077854,1139.861335195441,0.9017890310090514
1280,419.0,2883.5346062052504,2883.0,2.028651359837371,2883.3397977499067,2883.729414660594,443899.6491477825,419.0,52.11896265362274,50.481320590790574,11.283454214766628,51.03542886854873,53.20249643869675,419.0,2762.525059665871,2716.0,242.1559982336977,2739.271169469627,2785.7789498621155,150.2868324512402,0.1174115878525314,1140.2868324512401,0.8908490878525314
1296,449.0,2902.652561247216,2902.0,2.024294164114956,2902.464814071836,2902.840308422596,446488.1595898383,449.0,47.51023899040048,48.611642050390856,17.22930688544866,45.912272766499086,49.10820521430188,449.0,2780.398663697105,2716.0,196.587912218308,2762.165728046196,2798.631599348014,137.9057168909533,0.1064087321689454,1127.9057168909533,0.8702976210578344
1312,408.0,2922.024509803922,2921.0,2.0734396767858336,2921.82271833334,2922.226301274504,449003.7628356649,408.0,52.03251222296039,50.01390095569059,10.927496097715505,50.96902552883235,53.09599891708844,408.0,2779.6029411764707,2716.0,213.4817352691783,2758.82645378467,2800.379428568272,152.0402760221624,0.1158843567242091,1142.0402760221623,0.8704575274559164
1328,415.0,2940.944578313253,2940.0,1.955868971291759,2940.7558507681465,2941.133305858359,451555.602166995,415.0,52.70916646603787,50.481320590790574,10.590917484112074,51.6872177125486,53.73111521952714,415.0,2776.3253012048194,2716.0,200.18994050902776,2757.008385510669,2795.6422168989693,155.0147373457048,0.1167279648687536,1145.0147373457048,0.862209892579597
1344,412.0,2960.0485436893205,2959.0,1.932579637181265,2959.8613816935267,2960.235705685114,454046.6077373436,412.0,51.07240221673002,49.54648132059072,11.735224093540856,49.93589641889532,52.20890801456472,412.0,2788.6844660194174,2716.0,192.6169691115985,2770.030344000804,2807.3385880380306,151.17678980434692,0.1124827305091867,1141.176789804347,0.8490898733663296
1360,413.0,2979.309927360775,2979.0,2.039851328237594,2979.112617289671,2979.507237431879,456481.5454445713,413.0,51.62100962843129,49.07906168549084,10.33281638808409,50.62154034946313,52.620478907399445,413.0,2768.2033898305085,2716.0,234.69012266774573,2745.502360520225,2790.9044191407925,153.7949864463715,0.1130845488576261,1143.7949864463715,0.8410257253282143
1376,409.0,2998.6601466992665,2998.0,2.113078086118547,2998.4547505961964,2998.8655428023367,458871.6068790299,409.0,51.99786302545459,49.54648132059083,10.47207845331369,50.97995265125538,53.0157733996538,409.0,2777.970660146699,2716.0,222.07965167048232,2756.384001648892,2799.5573186445067,155.92391956795805,0.1133168020115974,1145.9239195679581,0.832793546197644
1392,398.0,3017.824120603015,3017.0,2.1089281495769896,3017.616297245509,3018.031943960521,461259.485102748,398.0,50.995717073639234,49.54648132059072,10.01575211034321,50.00871937438805,51.98271477289042,398.0,2780.037688442211,2716.0,201.911672552706,2760.14039525185,2799.9349816325725,153.8961050322755,0.1105575467185887,1143.8961050322755,0.8217644432703128
1408,418.0,3036.602870813397,3036.0,1.902967866963408,3036.419911831005,3036.7858297957896,463676.04191286536,418.0,50.78883350861946,48.61164205039108,10.73926782667893,49.75631711813436,51.82134989910456,418.0,2782.8588516746413,2716.0,233.4991292033573,2760.4093065140733,2805.3083968352094,154.2255176375375,0.1095351687766601,1144.2255176375375,0.8126601687766601
1424,420.0,3056.004761904762,3055.0,2.0518287298146456,3055.8079638281865,3056.201559981337,465967.86030936753,420.0,50.12741715278635,48.61164205039108,12.583923364787935,48.92044900872386,51.33438529684884,420.0,2777.6880952380952,2716.0,232.70166987162133,2755.36886343229,2800.0073270439007,153.18962552090153,0.1075769842141162,1143.1896255209015,0.8028017033152398
1440,413.0,3075.0508474576272,3074.0,1.9383284031657293,3074.8633574627647,3075.2383374524898,468284.93948012433,413.0,52.5298182651994,50.481320590790574,11.003813288487295,51.46544501784086,53.594191512557934,413.0,2770.1065375302665,2716.0,250.95368249565067,2745.8323719322425,2794.3807031282904,161.53186217319654,0.112174904286942,1151.5318621731965,0.799674904286942
1456,420.0,3094.2214285714285,3093.0,2.050907676612579,3094.0247188362905,3094.4181383065666,470554.55907440366,420.0,51.76672458731534,49.54648132059083,11.05991221304953,50.70592968811631,52.82751948651436,420.0,2765.038095238095,2716.0,231.85599282582945,2742.799975278321,2787.276215197869,160.17770850502657,0.110012162434771,1150.1777085050267,0.789957217379826
1472,418.0,3113.437799043062,3113.0,2.021991073661184,3113.2433966909966,3113.632201395128,472789.2750747839,418.0,52.16201846532447,50.24761077324058,10.827468322390091,51.12102212453546,53.20301480611349,418.0,2765.306220095694,2716.0,226.21960852269743,2743.556557323661,2787.0558828677267,162.4031999643234,0.1103282608453283,1152.4031999643234,0.7828826086714153
1488,408.0,3132.558823529412,3132.0,2.062052265626939,3132.358140305416,3132.7595067534075,475011.0321387327,408.0,53.59630585509614,51.41615986099032,10.720800303762823,52.55293522640845,54.63967648378383,408.0,2781.0416666666665,2716.0,233.043406295596,2758.3613966822686,2803.7219366510644,167.8935808149625,0.1128317075369371,1157.8935808149624,0.7781542881820984
1504,412.0,3151.78640776699,3151.0,2.103874240812904,3151.582656628236,3151.9901589057445,477189.6967045966,412.0,54.39085472320392,51.649869678540426,11.458385518936907,53.281159546333406,55.50054990007444,412.0,2764.507281553398,2716.0,235.54156150764183,2741.696098047169,2787.3184650596268,171.4283566234231,0.1139816200953611,1161.428356623423,0.7722263009464249
1520,413.0,3170.898305084746,3170.0,2.0818965480528737,3170.6969280773924,3171.0996820921,479359.4287027683,413.0,53.34355850160821,51.41615986099032,11.01973273386282,52.27764540335196,54.40947159986445,413.0,2765.6682808716705,2716.0,245.3453557311276,2741.936595667861,2789.39996607548,169.14699923993845,0.111280920552591,1159.1469992399384,0.7625967100262753
1536,417.0,3189.9304556354914,3189.0,1.964213003874468,3189.741380676378,3190.119530594605,481515.19958261953,417.0,53.08743726131168,51.41615986099043,10.536595761873963,52.07318554373349,54.10168897888987,417.0,2783.470023980816,2716.0,227.37509184725468,2761.5829190132845,2805.357128948346,169.34523293149653,0.1102508026897763,1159.3452329314964,0.7547820526897763
1552,421.0,3209.254156769596,3208.0,2.0223779177076286,3209.060415268868,3209.4478982703245,483601.4613321333,421.0,52.20444475628955,49.54648132059083,11.197106170646416,51.13177474030455,53.277114772274544,421.0,2787.5130641330165,2716.0,187.00484573647304,2769.598212937689,2805.427915328344,167.53733133597098,0.1079493114278163,1157.537331335971,0.7458359093659607
1568,405.0,3228.2246913580248,3227.0,2.006519748479689,3228.0286864135146,3228.420696302535,485715.8809910428,405.0,53.33315742617794,50.481320590790574,10.885247298097644,52.26984255262199,54.39647229973389,405.0,2763.249382716049,2716.0,263.22260189689354,2737.53673696826,2788.9620284638386,172.17141567127223,0.109803198769944,1162.1714156712721,0.7411807497903521
1584,409.0,3247.3007334963327,3247.0,1.922525006818099,3247.113859595624,3247.4876073970413,487789.7460068396,409.0,52.52128158994301,50.48132059079046,10.65364976554828,51.485722062024735,53.55684111786128,409.0,2782.354523227384,2716.0,184.7883102186414,2764.392669824464,2800.316376630304,170.55239623118936,0.10767196731767,1160.5523962311893,0.73267196731767
1600,406.0,3266.536945812808,3266.0,2.00305064426146,3266.341522310837,3266.732369314779,489815.3691636493,406.0,52.843746923857125,50.48132059079063,10.619785688324583,51.80764945156376,53.87984439615049,406.0,2767.620689655173,2704.0,217.6557003998752,2746.385560469611,2788.855818840734,172.6160516819612,0.1078850323012257,1162.6160516819612,0.7266350323012257
